code,event_date,y_prob,prob_day1,prob_day2,prob_day3,prob_day4,prob_day5,prob_day6,prob_event,type,prob,order
601609,8/13/25,0.884676218,0.456223071,0.569668889,0.612467587,0.741365075,0.736471117,0.660531163,0.884676218,,,
601609,8/14/25,0.919104815,0.569668889,0.612467587,0.741365075,0.736471117,0.660531163,0.884676218,0.919104815,,,
601609,8/15/25,0.923243105,0.612467587,0.741365075,0.736471117,0.660531163,0.884676218,0.919104815,0.923243105,,,
601619,9/12/25,0.856641054,0.260433078,0.451407284,0.435777277,0.411715984,0.236845255,0.810445368,0.856641054,,,
601696,7/11/25,0.888303399,0.184594169,0.242340982,0.183636457,0.138809964,0.203335345,0.710871637,0.888303399,,,
601718,7/1/25,0.909439683,0.72148478,0.777419031,0.820502818,0.767007768,0.866128325,0.947831333,0.909439683,,,
601718,8/8/25,0.881272674,0.559249341,0.652426064,0.711886764,0.573756158,0.524292231,0.755519807,0.881272674,,,
601908,7/10/25,0.886668086,0.64033699,0.725872278,0.56470257,0.638878644,0.715439618,0.749600768,0.886668086,,,
601908,7/11/25,0.878160238,0.725872278,0.56470257,0.638878644,0.715439618,0.749600768,0.886668086,0.878160238,,,
601908,7/14/25,0.868450284,0.56470257,0.638878644,0.715439618,0.749600768,0.886668086,0.878160238,0.868450284,,,
601929,8/4/25,0.931112111,0.662475586,0.639484704,0.743688643,0.79186213,0.783623874,0.705807149,0.931112111,,,
601929,8/5/25,0.920529544,0.639484704,0.743688643,0.79186213,0.783623874,0.705807149,0.931112111,0.920529544,,,
601929,8/6/25,0.882115126,0.743688643,0.79186213,0.783623874,0.705807149,0.931112111,0.920529544,0.882115126,,,
601929,8/7/25,0.941763878,0.79186213,0.783623874,0.705807149,0.931112111,0.920529544,0.882115126,0.941763878,,,
601929,8/8/25,0.961276054,0.783623874,0.705807149,0.931112111,0.920529544,0.882115126,0.941763878,0.961276054,,,
601929,8/11/25,0.956197858,0.705807149,0.931112111,0.920529544,0.882115126,0.941763878,0.961276054,0.956197858,,,
601929,8/12/25,0.969876349,0.931112111,0.920529544,0.882115126,0.941763878,0.961276054,0.956197858,0.969876349,,,
601929,8/13/25,0.921678007,0.920529544,0.882115126,0.941763878,0.961276054,0.956197858,0.969876349,0.921678007,,,
601929,8/14/25,0.889527082,0.882115126,0.941763878,0.961276054,0.956197858,0.969876349,0.921678007,0.889527082,,,
601929,8/18/25,0.869646549,0.961276054,0.956197858,0.969876349,0.921678007,0.889527082,0.825274289,0.869646549,,,
601929,8/29/25,0.887342751,0.66852951,0.223197207,0.498105466,0.50224334,0.703201771,0.531567037,0.887342751,,,
601929,9/1/25,0.903343141,0.223197207,0.498105466,0.50224334,0.703201771,0.531567037,0.887342751,0.903343141,,,
601989,8/21/25,0.909564614,0.300932169,0.177714899,0.3067801,0.355647683,0.316761255,0.717826605,0.909564614,,,
601989,8/22/25,0.909564614,0.177714899,0.3067801,0.355647683,0.316761255,0.717826605,0.909564614,0.909564614,,,
601989,8/25/25,0.909564614,0.3067801,0.355647683,0.316761255,0.717826605,0.909564614,0.909564614,0.909564614,,,
601989,8/26/25,0.909564614,0.355647683,0.316761255,0.717826605,0.909564614,0.909564614,0.909564614,0.909564614,,,
601989,8/27/25,0.909564614,0.316761255,0.717826605,0.909564614,0.909564614,0.909564614,0.909564614,0.909564614,,,
601989,8/28/25,0.909564614,0.717826605,0.909564614,0.909564614,0.909564614,0.909564614,0.909564614,0.909564614,,,
601989,8/29/25,0.909564614,0.909564614,0.909564614,0.909564614,0.909564614,0.909564614,0.909564614,0.909564614,,,
601989,9/1/25,0.899656117,0.909564614,0.909564614,0.909564614,0.909564614,0.909564614,0.909564614,0.899656117,,,
601989,9/2/25,0.899656117,0.909564614,0.909564614,0.909564614,0.909564614,0.909564614,0.899656117,0.899656117,,,
601989,9/3/25,0.898103952,0.909564614,0.909564614,0.909564614,0.909564614,0.899656117,0.899656117,0.898103952,,,
601989,9/4/25,0.898103952,0.909564614,0.909564614,0.909564614,0.899656117,0.899656117,0.898103952,0.898103952,,,
603001,7/14/25,0.854710877,0.291445225,0.431787431,0.271871328,0.209024549,0.098792858,0.249320388,0.854710877,,,
603002,8/20/25,0.858679652,0.482393116,0.548112214,0.448387474,0.813398361,0.796958804,0.69746995,0.858679652,,,
603018,7/22/25,0.854501426,0.227473214,0.222056806,0.207314923,0.241302326,0.497445464,0.621427238,0.854501426,,,
603020,8/29/25,0.908278406,0.195330292,0.231152773,0.203334123,0.26946184,0.387195081,0.849962771,0.908278406,,,
603032,9/2/25,0.857857287,0.645500779,0.657289743,0.656569719,0.62152338,0.827192485,0.824302137,0.857857287,,,
603032,9/4/25,0.858449936,0.656569719,0.62152338,0.827192485,0.824302137,0.857857287,0.788456798,0.858449936,,,
603058,8/15/25,0.910228252,0.318207115,0.279552162,0.402180403,0.565193653,0.583141267,0.787376165,0.910228252,,,
603058,8/20/25,0.862525582,0.565193653,0.583141267,0.787376165,0.910228252,0.845561385,0.838432014,0.862525582,,,
603058,8/21/25,0.912107587,0.583141267,0.787376165,0.910228252,0.845561385,0.838432014,0.862525582,0.912107587,,,
603058,8/22/25,0.950638354,0.787376165,0.910228252,0.845561385,0.838432014,0.862525582,0.912107587,0.950638354,,,
603058,8/25/25,0.950638354,0.910228252,0.845561385,0.838432014,0.862525582,0.912107587,0.950638354,0.950638354,,,
603058,8/26/25,0.950638354,0.845561385,0.838432014,0.862525582,0.912107587,0.950638354,0.950638354,0.950638354,,,
603058,8/27/25,0.950638354,0.838432014,0.862525582,0.912107587,0.950638354,0.950638354,0.950638354,0.950638354,,,
603059,8/4/25,0.896993518,0.24560301,0.580584288,0.463676244,0.450059086,0.799233437,0.826309681,0.896993518,,,
603059,8/5/25,0.883410692,0.580584288,0.463676244,0.450059086,0.799233437,0.826309681,0.896993518,0.883410692,,,
603086,7/7/25,0.868745983,0.731032848,0.65328747,0.706775725,0.647413194,0.668430984,0.664564192,0.868745983,,,
603090,9/10/25,0.869039476,0.754763186,0.745382249,0.758112013,0.762851954,0.728516221,0.721803367,0.869039476,,,
603093,7/10/25,0.861310184,0.673950315,0.557990313,0.757983685,0.807216048,0.624996006,0.802075982,0.861310184,,,
603098,8/14/25,0.859492421,0.140157878,0.143639058,0.17887634,0.158855781,0.188102439,0.683073759,0.859492421,,,
603101,8/21/25,0.917918265,0.565034449,0.52797997,0.478616714,0.663156688,0.707965851,0.837858617,0.917918265,,,
603101,8/22/25,0.94234699,0.52797997,0.478616714,0.663156688,0.707965851,0.837858617,0.917918265,0.94234699,,,
603101,9/1/25,0.85060823,0.94234699,0.813073516,0.742803633,0.713640511,0.69877398,0.654646814,0.85060823,,,
603101,9/10/25,0.886904895,0.728031337,0.67044729,0.83016324,0.839506865,0.629567623,0.824226975,0.886904895,,,
603106,8/22/25,0.873599648,0.563633859,0.669313848,0.64503938,0.620711684,0.653004467,0.623013139,0.873599648,,,
603123,7/1/25,0.85465306,0.875576138,0.83650285,0.875128865,0.892655611,0.859027863,0.92500931,0.85465306,,,
603123,8/21/25,0.852244079,0.81038326,0.771372736,0.723415315,0.659869492,0.685865104,0.736767411,0.852244079,,,
603131,8/8/25,0.851615429,0.50386858,0.391917855,0.485568851,0.53314662,0.586801767,0.688187599,0.851615429,,,
603158,8/14/25,0.901221037,0.36732322,0.261006474,0.280788958,0.301855147,0.310555071,0.80307734,0.901221037,,,
603158,8/15/25,0.896564007,0.261006474,0.280788958,0.301855147,0.310555071,0.80307734,0.901221037,0.896564007,,,
603158,8/19/25,0.886322856,0.301855147,0.310555071,0.80307734,0.901221037,0.896564007,0.844931483,0.886322856,,,
603158,8/20/25,0.863668203,0.310555071,0.80307734,0.901221037,0.896564007,0.844931483,0.886322856,0.863668203,,,
603158,8/26/25,0.880627394,0.844931483,0.886322856,0.863668203,0.829771221,0.797757149,0.819731772,0.880627394,,,
603176,7/14/25,0.937028289,0.221367925,0.287969321,0.409430385,0.47748971,0.440207899,0.785322487,0.937028289,,,
603176,7/15/25,0.882659435,0.287969321,0.409430385,0.47748971,0.440207899,0.785322487,0.937028289,0.882659435,,,
603176,7/24/25,0.879835069,0.501918912,0.222589374,0.409258515,0.571669757,0.501537025,0.575363278,0.879835069,,,
603177,8/27/25,0.934533477,0.440537989,0.364283204,0.53344065,0.406383693,0.357100606,0.697535098,0.934533477,,,
603177,8/28/25,0.947908819,0.364283204,0.53344065,0.406383693,0.357100606,0.697535098,0.934533477,0.947908819,,,
603177,8/29/25,0.94562453,0.53344065,0.406383693,0.357100606,0.697535098,0.934533477,0.947908819,0.94562453,,,
603177,9/1/25,0.958061576,0.406383693,0.357100606,0.697535098,0.934533477,0.947908819,0.94562453,0.958061576,,,
603200,9/5/25,0.885317385,0.688233018,0.806000948,0.688140988,0.818171203,0.746630549,0.808454633,0.885317385,,,
603212,7/2/25,0.894274712,0.871922612,0.680611908,0.649124086,0.577330768,0.830088735,0.755792677,0.894274712,,,
603213,8/21/25,0.89500016,0.353962481,0.284704506,0.176825821,0.235122219,0.670222819,0.820453525,0.89500016,,,
603213,8/27/25,0.926456928,0.670222819,0.820453525,0.89500016,0.80264008,0.847023368,0.807090819,0.926456928,,,
603213,8/28/25,0.940754592,0.820453525,0.89500016,0.80264008,0.847023368,0.807090819,0.926456928,0.940754592,,,
603213,8/29/25,0.940754592,0.89500016,0.80264008,0.847023368,0.807090819,0.926456928,0.940754592,0.940754592,,,
603213,9/1/25,0.940754592,0.80264008,0.847023368,0.807090819,0.926456928,0.940754592,0.940754592,0.940754592,,,
603213,9/2/25,0.940754592,0.847023368,0.807090819,0.926456928,0.940754592,0.940754592,0.940754592,0.940754592,,,
603221,8/14/25,0.943853855,0.32654953,0.333521694,0.400627345,0.383636385,0.314980417,0.811991334,0.943853855,,,
603221,8/15/25,0.938015819,0.333521694,0.400627345,0.383636385,0.314980417,0.811991334,0.943853855,0.938015819,,,
603221,8/18/25,0.932272017,0.400627345,0.383636385,0.314980417,0.811991334,0.943853855,0.938015819,0.932272017,,,
603222,8/14/25,0.881911039,0.335243195,0.281555295,0.316781253,0.53392905,0.438980252,0.69033277,0.881911039,,,
603222,8/15/25,0.905307889,0.281555295,0.316781253,0.53392905,0.438980252,0.69033277,0.881911039,0.905307889,,,
603222,8/18/25,0.911155045,0.316781253,0.53392905,0.438980252,0.69033277,0.881911039,0.905307889,0.911155045,,,
603222,8/19/25,0.939304173,0.53392905,0.438980252,0.69033277,0.881911039,0.905307889,0.911155045,0.939304173,,,
603222,8/20/25,0.939167142,0.438980252,0.69033277,0.881911039,0.905307889,0.911155045,0.939304173,0.939167142,,,
603222,8/21/25,0.88247484,0.69033277,0.881911039,0.905307889,0.911155045,0.939304173,0.939167142,0.88247484,,,
603222,8/28/25,0.884497702,0.939167142,0.88247484,0.829709113,0.788834333,0.729544282,0.841918051,0.884497702,,,
603222,8/29/25,0.856359661,0.88247484,0.829709113,0.788834333,0.729544282,0.841918051,0.884497702,0.856359661,,,
603222,9/1/25,0.89876163,0.829709113,0.788834333,0.729544282,0.841918051,0.884497702,0.856359661,0.89876163,,,
603222,9/4/25,0.855353653,0.841918051,0.884497702,0.856359661,0.89876163,0.784580469,0.748506725,0.855353653,,,
603222,9/8/25,0.892190218,0.856359661,0.89876163,0.784580469,0.748506725,0.855353653,0.657182753,0.892190218,,,
603222,9/10/25,0.877380073,0.784580469,0.748506725,0.855353653,0.657182753,0.892190218,0.71549201,0.877380073,,,
603222,9/11/25,0.867029488,0.748506725,0.855353653,0.657182753,0.892190218,0.71549201,0.877380073,0.867029488,,,
603222,9/15/25,0.860748887,0.657182753,0.892190218,0.71549201,0.877380073,0.867029488,0.843289256,0.860748887,,,
603222,9/16/25,0.853229344,0.892190218,0.71549201,0.877380073,0.867029488,0.843289256,0.860748887,0.853229344,,,
603229,7/31/25,0.864389837,0.291184634,0.281970561,0.318142354,0.30041784,0.791763961,0.657802045,0.864389837,,,
603256,7/9/25,0.879602492,0.788893998,0.583487689,0.810187936,0.765622199,0.805736005,0.811805606,0.879602492,,,
603273,7/31/25,0.872540712,0.593149781,0.557532728,0.558220506,0.65427655,0.687362611,0.683142006,0.872540712,,,
603280,7/22/25,0.893320501,0.490279168,0.483062476,0.565563083,0.52723521,0.609244287,0.84359169,0.893320501,,,
603280,7/23/25,0.884552002,0.483062476,0.565563083,0.52723521,0.609244287,0.84359169,0.893320501,0.884552002,,,
603280,7/24/25,0.918730974,0.565563083,0.52723521,0.609244287,0.84359169,0.893320501,0.884552002,0.918730974,,,
603280,7/25/25,0.850557208,0.52723521,0.609244287,0.84359169,0.893320501,0.884552002,0.918730974,0.850557208,,,
603280,7/28/25,0.900782168,0.609244287,0.84359169,0.893320501,0.884552002,0.918730974,0.850557208,0.900782168,,,
603280,7/29/25,0.906667948,0.84359169,0.893320501,0.884552002,0.918730974,0.850557208,0.900782168,0.906667948,,,
603280,7/30/25,0.91081214,0.893320501,0.884552002,0.918730974,0.850557208,0.900782168,0.906667948,0.91081214,,,
603280,7/31/25,0.884692013,0.884552002,0.918730974,0.850557208,0.900782168,0.906667948,0.91081214,0.884692013,,,
603316,7/1/25,0.920660853,0.482512653,0.540822029,0.659932315,0.860460937,0.91454339,0.950125992,0.920660853,,,
603316,7/2/25,0.886341572,0.540822029,0.659932315,0.860460937,0.91454339,0.950125992,0.920660853,0.886341572,,,
603316,7/3/25,0.899046481,0.659932315,0.860460937,0.91454339,0.950125992,0.920660853,0.886341572,0.899046481,,,
603316,7/4/25,0.853125989,0.860460937,0.91454339,0.950125992,0.920660853,0.886341572,0.899046481,0.853125989,,,
603316,9/16/25,0.882432699,0.655139923,0.591922879,0.803834498,0.820368946,0.796613872,0.789273202,0.882432699,,,
603336,9/8/25,0.869870722,0.517430663,0.558916748,0.515540302,0.570731699,0.633117557,0.624018192,0.869870722,,,
603339,8/19/25,0.872313201,0.288384467,0.394648373,0.441095144,0.330203205,0.278378814,0.641259134,0.872313201,,,
603359,8/27/25,0.860760868,0.633172572,0.542928278,0.691412389,0.713495255,0.716792822,0.824322164,0.860760868,,,
603359,8/28/25,0.867356062,0.542928278,0.691412389,0.713495255,0.716792822,0.824322164,0.860760868,0.867356062,,,
603359,8/29/25,0.914907038,0.691412389,0.713495255,0.716792822,0.824322164,0.860760868,0.867356062,0.914907038,,,
603359,9/1/25,0.875274479,0.713495255,0.716792822,0.824322164,0.860760868,0.867356062,0.914907038,0.875274479,,,
603359,9/3/25,0.911215007,0.824322164,0.860760868,0.867356062,0.914907038,0.875274479,0.67252022,0.911215007,,,
603359,9/4/25,0.928978801,0.860760868,0.867356062,0.914907038,0.875274479,0.67252022,0.911215007,0.928978801,,,
603359,9/5/25,0.930371583,0.867356062,0.914907038,0.875274479,0.67252022,0.911215007,0.928978801,0.930371583,,,
603359,9/8/25,0.930371583,0.914907038,0.875274479,0.67252022,0.911215007,0.928978801,0.930371583,0.930371583,,,
603359,9/9/25,0.930371583,0.875274479,0.67252022,0.911215007,0.928978801,0.930371583,0.930371583,0.930371583,,,
603359,9/10/25,0.978343785,0.67252022,0.911215007,0.928978801,0.930371583,0.930371583,0.930371583,0.978343785,,,
603359,9/11/25,0.981128335,0.911215007,0.928978801,0.930371583,0.930371583,0.930371583,0.978343785,0.981128335,,,
603359,9/12/25,0.990463197,0.928978801,0.930371583,0.930371583,0.930371583,0.978343785,0.981128335,0.990463197,,,
603363,8/27/25,0.864332259,0.169898167,0.207603827,0.223377913,0.295786321,0.299250782,0.731328607,0.864332259,,,
603363,9/8/25,0.873541355,0.637779415,0.758853674,0.73504144,0.702627361,0.735948622,0.591115892,0.873541355,,,
603389,8/14/25,0.890497386,0.088061675,0.067377128,0.081449486,0.147013649,0.411957562,0.327611208,0.890497386,,,
603389,8/15/25,0.884380758,0.067377128,0.081449486,0.147013649,0.411957562,0.327611208,0.890497386,0.884380758,,,
603389,8/18/25,0.884380758,0.081449486,0.147013649,0.411957562,0.327611208,0.890497386,0.884380758,0.884380758,,,
603389,8/19/25,0.884380758,0.147013649,0.411957562,0.327611208,0.890497386,0.884380758,0.884380758,0.884380758,,,
603389,8/20/25,0.884380758,0.411957562,0.327611208,0.890497386,0.884380758,0.884380758,0.884380758,0.884380758,,,
603429,9/9/25,0.876918614,0.786874294,0.672785223,0.517674327,0.47942552,0.498869121,0.770699382,0.876918614,,,
603516,7/31/25,0.878861308,0.725735843,0.752859414,0.745569527,0.789567649,0.709223032,0.731614709,0.878861308,,,
603516,8/1/25,0.876106918,0.752859414,0.745569527,0.789567649,0.709223032,0.731614709,0.878861308,0.876106918,,,
603516,8/5/25,0.931594908,0.789567649,0.709223032,0.731614709,0.878861308,0.876106918,0.808032513,0.931594908,,,
603516,8/6/25,0.912773848,0.709223032,0.731614709,0.878861308,0.876106918,0.808032513,0.931594908,0.912773848,,,
603516,8/7/25,0.906761348,0.731614709,0.878861308,0.876106918,0.808032513,0.931594908,0.912773848,0.906761348,,,
603516,8/11/25,0.899823189,0.876106918,0.808032513,0.931594908,0.912773848,0.906761348,0.751674652,0.899823189,,,
603538,8/8/25,0.860483468,0.714511395,0.693840802,0.693074107,0.787418365,0.704207301,0.643357992,0.860483468,,,
603538,8/13/25,0.862272799,0.787418365,0.704207301,0.643357992,0.860483468,0.768456876,0.806468368,0.862272799,,,
603595,9/4/25,0.86933291,0.580899596,0.604839623,0.721339643,0.75126034,0.646748602,0.724422455,0.86933291,,,
603601,7/1/25,0.914195359,0.321346939,0.515494049,0.63949573,0.386865735,0.340251952,0.822784901,0.914195359,,,
603601,7/2/25,0.913179457,0.515494049,0.63949573,0.386865735,0.340251952,0.822784901,0.914195359,0.913179457,,,
603601,7/8/25,0.886365116,0.822784901,0.914195359,0.913179457,0.719344914,0.788156688,0.758172572,0.886365116,,,
603601,8/15/25,0.867798388,0.42649886,0.49659878,0.309295565,0.420565248,0.395455211,0.647681355,0.867798388,,,
603601,8/18/25,0.896783769,0.49659878,0.309295565,0.420565248,0.395455211,0.647681355,0.867798388,0.896783769,,,
603601,8/21/25,0.896489084,0.395455211,0.647681355,0.867798388,0.896783769,0.808359385,0.751926124,0.896489084,,,
603601,8/22/25,0.892713666,0.647681355,0.867798388,0.896783769,0.808359385,0.751926124,0.896489084,0.892713666,,,
603601,8/25/25,0.903669834,0.867798388,0.896783769,0.808359385,0.751926124,0.896489084,0.892713666,0.903669834,,,
603616,7/21/25,0.853907228,0.700518489,0.679175973,0.647773564,0.627273977,0.614066899,0.513543129,0.853907228,,,
603616,7/22/25,0.917386711,0.679175973,0.647773564,0.627273977,0.614066899,0.513543129,0.853907228,0.917386711,,,
603616,7/23/25,0.927031517,0.647773564,0.627273977,0.614066899,0.513543129,0.853907228,0.917386711,0.927031517,,,
603616,7/24/25,0.94137609,0.627273977,0.614066899,0.513543129,0.853907228,0.917386711,0.927031517,0.94137609,,,
603616,7/28/25,0.941457629,0.513543129,0.853907228,0.917386711,0.927031517,0.94137609,0.801254511,0.941457629,,,
603616,7/29/25,0.891884804,0.853907228,0.917386711,0.927031517,0.94137609,0.801254511,0.941457629,0.891884804,,,
603616,7/30/25,0.925755739,0.917386711,0.927031517,0.94137609,0.801254511,0.941457629,0.891884804,0.925755739,,,
603617,8/14/25,0.858912468,0.564546168,0.494541228,0.439731032,0.772877157,0.740543365,0.711505294,0.858912468,,,
301013,9/17/25,0.86399585,0.790166616,0.75529182,0.711375117,0.790135443,0.789922714,0.722102523,0.86399585,1,7,
603626,8/18/25,0.942961693,0.532881677,0.469148934,0.411815763,0.45192039,0.434106827,0.818222284,0.942961693,,,
603626,8/19/25,0.911391735,0.469148934,0.411815763,0.45192039,0.434106827,0.818222284,0.942961693,0.911391735,,,
603626,8/20/25,0.948183596,0.411815763,0.45192039,0.434106827,0.818222284,0.942961693,0.911391735,0.948183596,,,
603626,8/25/25,0.908843398,0.818222284,0.942961693,0.911391735,0.948183596,0.805225968,0.824553728,0.908843398,,,
688135,9/17/25,0.882700384,0.748990476,0.618820786,0.695480525,0.756977558,0.695814073,0.706387401,0.882700384,1,7,
603676,7/4/25,0.867150664,0.368914247,0.297443449,0.298434287,0.459879965,0.493483305,0.80625242,0.867150664,,,
603696,9/4/25,0.85638833,0.715111852,0.821660399,0.784924209,0.758707464,0.729614019,0.692033947,0.85638833,,,
603709,9/4/25,0.856911123,0.340268999,0.38792026,0.414210528,0.355469435,0.644905984,0.747582495,0.856911123,,,
603709,9/5/25,0.911024928,0.38792026,0.414210528,0.355469435,0.644905984,0.747582495,0.856911123,0.911024928,,,
603709,9/8/25,0.920713723,0.414210528,0.355469435,0.644905984,0.747582495,0.856911123,0.911024928,0.920713723,,,
603716,7/1/25,0.874674141,0.867156088,0.798350871,0.735548019,0.754945219,0.737014532,0.733038604,0.874674141,,,
603716,7/2/25,0.851725161,0.798350871,0.735548019,0.754945219,0.737014532,0.733038604,0.874674141,0.851725161,,,
603716,7/3/25,0.908765495,0.735548019,0.754945219,0.737014532,0.733038604,0.874674141,0.851725161,0.908765495,,,
603716,7/4/25,0.965857983,0.754945219,0.737014532,0.733038604,0.874674141,0.851725161,0.908765495,0.965857983,,,
603716,7/10/25,0.898185015,0.851725161,0.908765495,0.965857983,0.824953914,0.714930594,0.79388392,0.898185015,,,
603716,7/16/25,0.879240453,0.714930594,0.79388392,0.898185015,0.77176553,0.722444475,0.781484604,0.879240453,,,
603716,7/17/25,0.901753902,0.79388392,0.898185015,0.77176553,0.722444475,0.781484604,0.879240453,0.901753902,,,
603716,7/18/25,0.856057107,0.898185015,0.77176553,0.722444475,0.781484604,0.879240453,0.901753902,0.856057107,,,
603716,7/21/25,0.878078997,0.77176553,0.722444475,0.781484604,0.879240453,0.901753902,0.856057107,0.878078997,,,
603716,7/24/25,0.883171856,0.879240453,0.901753902,0.856057107,0.878078997,0.82966882,0.830175817,0.883171856,,,
603716,7/25/25,0.875296533,0.901753902,0.856057107,0.878078997,0.82966882,0.830175817,0.883171856,0.875296533,,,
603716,7/29/25,0.86515671,0.878078997,0.82966882,0.830175817,0.883171856,0.875296533,0.813446164,0.86515671,,,
603717,9/9/25,0.909078598,0.492852002,0.491059124,0.300159603,0.36530441,0.440207779,0.807397902,0.909078598,,,
603717,9/12/25,0.885202587,0.36530441,0.440207779,0.807397902,0.909078598,0.807530701,0.734386265,0.885202587,,,
603719,7/14/25,0.853036106,0.186813071,0.199832752,0.281018823,0.323912501,0.690498173,0.758402467,0.853036106,,,
603757,8/12/25,0.895866275,0.411975026,0.647402406,0.677265465,0.659768701,0.717909813,0.81172365,0.895866275,,,
603757,8/13/25,0.955301225,0.647402406,0.677265465,0.659768701,0.717909813,0.81172365,0.895866275,0.955301225,,,
603757,8/14/25,0.896060824,0.677265465,0.659768701,0.717909813,0.81172365,0.895866275,0.955301225,0.896060824,,,
603757,8/27/25,0.85696888,0.704149544,0.711617231,0.645783961,0.741254985,0.806544244,0.76236558,0.85696888,,,
603758,7/8/25,0.899790287,0.697676361,0.785298884,0.682084501,0.730776012,0.514528215,0.834265471,0.899790287,,,
603758,7/9/25,0.899790287,0.785298884,0.682084501,0.730776012,0.514528215,0.834265471,0.899790287,0.899790287,,,
603758,7/10/25,0.899790287,0.682084501,0.730776012,0.514528215,0.834265471,0.899790287,0.899790287,0.899790287,,,
603767,8/4/25,0.895920336,0.402167737,0.426211953,0.444324583,0.764186025,0.683824837,0.818718791,0.895920336,,,
603767,8/5/25,0.944336355,0.426211953,0.444324583,0.764186025,0.683824837,0.818718791,0.895920336,0.944336355,,,
603767,8/7/25,0.889112651,0.764186025,0.683824837,0.818718791,0.895920336,0.944336355,0.84697634,0.889112651,,,
603767,8/11/25,0.872938871,0.818718791,0.895920336,0.944336355,0.84697634,0.889112651,0.759705961,0.872938871,,,
603767,8/12/25,0.869989455,0.895920336,0.944336355,0.84697634,0.889112651,0.759705961,0.872938871,0.869989455,,,
603767,8/13/25,0.888196349,0.944336355,0.84697634,0.889112651,0.759705961,0.872938871,0.869989455,0.888196349,,,
603778,7/9/25,0.898907483,0.482556134,0.564837933,0.630993545,0.624278069,0.502194881,0.782447577,0.898907483,,,
603778,7/10/25,0.903518081,0.564837933,0.630993545,0.624278069,0.502194881,0.782447577,0.898907483,0.903518081,,,
603778,7/11/25,0.933584213,0.630993545,0.624278069,0.502194881,0.782447577,0.898907483,0.903518081,0.933584213,,,
603778,7/14/25,0.949344277,0.624278069,0.502194881,0.782447577,0.898907483,0.903518081,0.933584213,0.949344277,,,
603800,8/6/25,0.855246127,0.57785064,0.560577989,0.541589737,0.616200924,0.745456457,0.72698611,0.855246127,,,
603800,8/8/25,0.909204721,0.541589737,0.616200924,0.745456457,0.72698611,0.855246127,0.815985441,0.909204721,,,
603800,8/11/25,0.889122427,0.616200924,0.745456457,0.72698611,0.855246127,0.815985441,0.909204721,0.889122427,,,
603800,8/13/25,0.929719627,0.72698611,0.855246127,0.815985441,0.909204721,0.889122427,0.827773452,0.929719627,,,
603801,7/9/25,0.850567162,0.231316686,0.171200424,0.163679704,0.217133,0.235545993,0.57199657,0.850567162,,,
603811,7/15/25,0.874307573,0.673767388,0.618936479,0.568112731,0.639535725,0.502328336,0.785386622,0.874307573,,,
603811,8/5/25,0.896663487,0.519602299,0.626103699,0.572206795,0.689261258,0.638957143,0.82602948,0.896663487,,,
603811,8/8/25,0.91048795,0.689261258,0.638957143,0.82602948,0.896663487,0.849385798,0.809798062,0.91048795,,,
603811,8/11/25,0.87465471,0.638957143,0.82602948,0.896663487,0.849385798,0.809798062,0.91048795,0.87465471,,,
603813,8/14/25,0.867162108,0.325245857,0.108158961,0.146115318,0.196011811,0.296298027,0.679344356,0.867162108,,,
603815,9/5/25,0.862185478,0.466512412,0.459023565,0.546196401,0.844674468,0.617176533,0.671490729,0.862185478,,,
603839,7/30/25,0.932962775,0.31166482,0.25403744,0.360479951,0.398649067,0.48500514,0.830720305,0.932962775,,,
603839,7/31/25,0.930729985,0.25403744,0.360479951,0.398649067,0.48500514,0.830720305,0.932962775,0.930729985,,,
603839,9/3/25,0.946419358,0.440833569,0.476990998,0.409735441,0.305181891,0.298654586,0.79855454,0.946419358,,,
603839,9/4/25,0.92472291,0.476990998,0.409735441,0.305181891,0.298654586,0.79855454,0.946419358,0.92472291,,,
603839,9/5/25,0.945030332,0.409735441,0.305181891,0.298654586,0.79855454,0.946419358,0.92472291,0.945030332,,,
603879,7/22/25,0.852335989,0.424122095,0.399136245,0.45446077,0.43350479,0.674822152,0.566045403,0.852335989,,,
603916,7/21/25,0.875583827,0.291991711,0.418407321,0.366909117,0.438864827,0.439691514,0.355852574,0.875583827,,,
603916,7/22/25,0.952625215,0.418407321,0.366909117,0.438864827,0.439691514,0.355852574,0.875583827,0.952625215,,,
603916,7/23/25,0.911975145,0.366909117,0.438864827,0.439691514,0.355852574,0.875583827,0.952625215,0.911975145,,,
603928,7/1/25,0.887160182,0.947877228,0.960235298,0.899853885,0.807821989,0.772356451,0.90338546,0.887160182,,,
603928,7/3/25,0.863570333,0.899853885,0.807821989,0.772356451,0.90338546,0.887160182,0.833491445,0.863570333,,,
603936,7/3/25,0.899347007,0.602833331,0.624808311,0.597007275,0.688883066,0.844811201,0.757306814,0.899347007,,,
603959,9/15/25,0.850797474,0.368558913,0.504257798,0.836583674,0.71399349,0.674259961,0.680592179,0.850797474,,,
603959,9/16/25,0.905604362,0.504257798,0.836583674,0.71399349,0.674259961,0.680592179,0.850797474,0.905604362,,,
603966,7/21/25,0.875531554,0.285105109,0.354699373,0.356049091,0.425919026,0.595842481,0.452436417,0.875531554,,,
603966,7/22/25,0.929722607,0.354699373,0.356049091,0.425919026,0.595842481,0.452436417,0.875531554,0.929722607,,,
603966,7/23/25,0.883487046,0.356049091,0.425919026,0.595842481,0.452436417,0.875531554,0.929722607,0.883487046,,,
